Sample,CREBBP,SCN4A,SEC62,SYT7,HEBP1,SERPINB1,UBR2,USH2A,FAM120A,TNFRSF9,RAD51,GPC1,KARS1,SPI1,TBX21,SNCB,STXBP2,TP53INP2,TRAF5,ATRX,DYNLL1,PDPR,MSH2,CDHR5,PDGFB,ZMAT5,PNPLA3,DHRS7,DHX35,LPIN2,KATNAL1,COG4,SLC7A6,EBI3,PLEKHA4,DNAH11,WNT2,ANKRD7,PDAP1,SNX8,TGFBR1,MPDZ,SLC16A6,NOP2,ACRBP,SPSB2,CSPG5,PLCH1,NRBP1,RND3,ALMS1,LGALS8,SIPA1L2,PPP1R8,PHF3,MED28,ARMC2,PIGZ,SENP5,PTPA,AFTPH,RWDD3,P4HA1,IFT81,LRP1,ARFGEF2,EDN3,STK35,IL22,PARP2,LAMA5,UBE2D2,CCT6B,SNAP25,BCAN,STARD13,ANO3,HNF1A,PPP1R1A,TFCP2,NMBR,CHRND,DOCK10,REV1,ENPP2,TCF19,CFAP68,SELENOI,BBS7,CDKL2,FGD4,SLC38A4,NKD1,DHX38,TXNL4B,PIK3R5,TBCD,POGK,UFC1,METTL25B,ADAMTSL4,C1ORF56,PSEN2,THSD7B,RHBDD1,LPP,ADAMTS16,OTULINL,SCML4,ARMT1,CNPY1,FRMPD3,ADAM12,MPP7,SEC24D,C4ORF33,RBM46,TMEM123,PLA2R1,ABCA5,C21ORF91,CCDC174,NIFK,ADCY8,SYN2,FBXW5,SYNJ1,IRX6,CCDC116,KNCN,FANCD2OS,ARFIP1,IL31RA,BMT2,NDUFB6,ARHGEF40,HTRA1,GPR176,RAB8B,POLL,ASPG,ZNF319,TEKT1,KIAA1586,ING2,SHOX2,SIGLEC7,PCDH7,ZNF282,OPRPN,MLLT3,PRL,ABCG4,GXYLT2,KDM2A,VANGL1,RNASE11,FAM166C,DPY19L1,RESF1,SART1,A2M,KCNA2,C18ORF32,VWA1,ZNF784,SSR4,PITPNB,POLR2A,P2RY8,ACBD3,PRR36,HMCES,CMTM4,B3GALT5,PRKD1,FOXO4,DHRS7C,MAFF,UBALD2,MTARC1,MAGED4B,DHRS4L2,PRKAR1B,FAM78B,S100A14,RYR1,SDHAF3,ANXA6,BNIP3P1,DPP4,MYO1C,ZNF544,CSF2RA,C20ORF203,BRINP2,TGM2,CCDC162P,ABCF1,SLC35B4,CHUK,CELA3B,ZNF688,DBIL5P,RPL37P6,TMEM178B,BAHCC1,TMEM272,HYDIN,Condition
P1D1,8.21007745228962,6.306160612415921,7.159211757958893,5.963838204271605,6.903372794259177,5.064086255249286,6.65137188395045,8.64547250849454,5.508266722770397,7.385326946038601,5.354287869471854,4.8036292010812804,5.337765892799547,6.781963874790399,4.930158064765562,3.1288954790260037,5.9977669600609165,5.391052466526819,7.809301516481675,7.842574646967975,6.254743379346536,8.200938428151744,3.222554248077395,3.939205293846146,3.65561918404458,6.061630209870702,5.2297687553777745,6.615777734893525,6.543347892236712,7.804476420409953,6.240576975330191,6.438781606916567,7.456123607950428,4.722536874776743,3.148054834053402,6.93951986297577,5.9647662789269065,3.071251667677963,6.510474456879161,6.964232154335756,4.674625972429593,6.763244298260748,6.6872466723020505,6.44835321299151,3.103908551005103,3.3361144611910643,5.406231726578868,5.3559918871862635,5.807661677706047,5.0564038316872,8.19456476894442,7.150988761602996,6.015055724156278,3.474567134655344,7.807196029320725,7.130814979922583,6.444161307321803,6.694485043025086,7.010535019584161,6.804302139461161,5.545913294012838,5.007592864536344,3.4211720369104235,6.310888710484992,7.769149036164377,3.0108421264668377,5.5992457539008225,7.295906708163306,5.096949732198973,6.068148480176646,7.227005425259295,6.448246856707376,7.488577513803428,3.7837964875560117,7.4699230675969766,5.798290604080131,6.095400874399072,6.4476539005590645,6.807424976348711,3.1645204908558484,3.580458123326221,6.021649261746114,6.1436656121236375,4.6227692412503965,4.977358198706009,2.1291324469397264,6.820671978074573,7.173085375227522,7.043256196012949,5.543138360146605,6.95772744757212,4.497870542581902,8.309663270723494,7.423817877594917,6.640504960664899,4.9301271101284065,8.200213559591049,7.664490747903415,4.159379502959217,4.837546610742229,6.467218146594531,6.009520511349574,6.212192611645257,5.778199571551019,6.124964427418899,11.2831807700084,4.806116471087689,6.635604736714912,8.670786212965972,4.027944012302212,4.98426094610633,5.85413194838027,6.915357065492993,6.658534229107593,6.937079129151469,7.256612231623636,5.544977785360084,7.027933046566886,7.6318185848657265,7.170696841837506,5.391542586014946,5.724585483885049,4.65848028125689,6.171629635191184,7.0782297444733615,6.993280251700458,5.599790610891729,6.164090066610628,3.450248705692715,5.147778019541968,3.272803820203256,3.078998552573016,4.856642843573571,5.584819120888741,5.267216908918369,6.676183425309864,5.063527502962856,5.54170538335911,5.412311905652498,6.014895808054307,5.742075949786008,6.619674283366882,5.407467988579139,6.424527493764305,3.509929055253515,5.31624460986651,4.124840297671751,7.229610833714181,6.285358235813488,2.9455830020481377,7.704736345213419,5.2906717909978,7.848133478029206,5.908789035497787,6.326103530045593,7.4719821989606405,2.9761702040925897,5.711871650577363,5.83044145208453,5.765107803396628,6.486501986806605,5.712259860498184,3.439160763394261,6.77537129925952,6.896581615893975,4.249156461414806,5.573491401220739,4.5348454993896,4.6172387136476285,6.082367717196314,5.954328854496664,5.949869802250646,4.874855181625282,7.714225362110051,3.2846733707418254,4.310475406172964,3.2787426797354584,2.8713411038537937,5.56152947419389,5.542832210372261,6.967976347211657,5.865412297766046,3.551762165385087,6.838220994139036,6.966607868281859,5.5170634656540685,7.033926831995716,2.923936356495235,6.623697914573983,5.383495751918338,4.283475329071544,4.144583150656429,8.329579482970697,6.072243204191171,7.695678527040066,6.6414985548995755,6.6740253322644705,6.124098778499048,2.808315337513943,6.584876888524466,6.689747961962878,5.436034220975104,3.2620285777702343,4.372611301106099,3.096361914277452,6.872123107140226,4.751037676712828,4.974121984232303,9.22750303779533,Healthy
P1D2,6.86630893111615,4.9787154792911466,7.615940031849524,6.769113240719639,3.169465561755753,6.518444826743378,7.9148728393182175,7.333986235542049,7.446188370915069,7.10436166794727,7.032753147738731,6.791033970057313,6.101531646201087,3.002517455315682,3.420187704174072,5.90396244903773,6.614782932610771,5.391052466526819,7.347155753532727,7.643243716264067,5.100978357404437,7.868011356630998,6.2651506178347685,5.0900256483495445,4.561146019448708,5.855965962971675,6.748168521083098,6.436021048855148,6.3942367779123295,5.205646229251691,5.535652726359299,6.274104629342993,4.397897761543986,5.2161893038213325,3.148054834053402,7.454778790220441,4.987305663236674,3.071251667677963,6.355631198967304,3.5051019652947275,6.4683288992206265,6.165844355166234,6.3991787193054215,6.44835321299151,5.926962887628976,5.873795180677935,6.310627157860344,5.6608739497514815,5.807661677706047,3.546186973294379,6.423826457116466,7.940432523544427,3.0094653328796364,5.569678961991139,8.424951203224257,7.3720990602515,6.931251910724315,3.5183795315701496,7.445623762289076,5.994210591880466,6.611012953664014,3.1216165979211503,6.382556779170393,6.735804998875391,7.171408473908805,3.0108421264668377,3.016688257808239,5.703699881926331,2.982915492010676,7.114273294821276,6.432423075301866,7.092660773210174,7.679090399540234,3.7837964875560117,5.176991644009982,6.230068571055744,4.598237852063679,7.110066623288612,5.62808490971329,6.029472685044593,3.580458123326221,5.53354174751983,6.677766600754355,5.13583076513798,6.161703893544317,4.270806739514999,6.241757884091562,7.777729268379554,6.056073096531661,5.784059357270847,7.58197849960143,6.435028276219088,8.790895621099756,7.7877800923928096,5.465283655652142,6.87619475665036,6.780802546032843,6.389551304510546,5.142061994812108,5.99459862856256,5.484807562540125,5.068669168935303,2.614591087917385,6.373002829726218,4.980352045898856,11.437020773319828,5.770168442239603,7.506484241643534,7.5970335601882475,5.5750397539683,4.393706233935553,6.6639673669539174,7.134530038838369,7.225464932614189,7.048917098486797,7.561697227777644,5.544977785360084,5.846301509988785,8.406287067976958,7.498300910787998,6.451671985746444,5.93667969220707,3.98847252113182,5.034297640135158,6.536701458192443,5.326533910460135,6.914967606529194,5.094106091635391,5.683868295447386,6.7765338144699605,6.106972325584444,6.281840110646538,6.731567561423615,6.916853343500453,3.460342306445834,7.940028321307329,3.4299453118837806,3.719421379998348,6.532094185426693,7.40457910627968,7.6765990744813895,5.716034649902403,6.142954001418595,6.205251949763815,4.986494862036485,6.9726618627363806,5.086250092429097,6.6521098753848715,2.9555088600491133,4.078677461614357,7.355208490958587,3.0273688725641406,6.894769813888969,6.270161069086594,6.887817950354597,6.421399029468025,5.631869647853707,4.694953790374832,3.6397038954196193,5.064223335123913,5.882465349108706,7.314714032967489,3.439160763394261,6.77537129925952,5.653800398003515,4.877501332830837,4.801682568495459,3.6523491898813636,6.766191266704309,7.305107822888058,5.425112937525282,5.949869802250646,5.338499002512133,7.329628431320073,3.2846733707418254,4.310475406172964,4.245203968800679,2.8713411038537937,7.008666112848543,4.746298083873984,8.246713144283085,4.673648724026749,6.300030007880903,5.364601458045822,5.889978496247532,3.7874259076497516,7.414232041549363,6.672230212196176,5.64213137470148,6.049269631693374,4.283475329071544,7.203336438119434,7.921229378214013,6.545352291644248,7.1437436307820175,7.04994132501079,8.023445917394575,6.663176414461512,2.808315337513943,7.30929871088181,6.403229211978973,4.014673457126405,4.330688070294742,6.420275454581406,3.096361914277452,6.9876316077622995,6.206812161985383,6.268121269961437,9.432507137904912,Healthy
P1D3,7.430898522989436,6.125440475129523,7.246816511488085,6.999418435925254,6.903372794259177,5.952321822428505,7.161791305132317,7.815414607199699,7.446188370915069,7.467360590025269,3.054124906257319,4.222350569278594,6.283775798151986,4.056767372494575,4.3728729316822665,3.1288954790260037,6.614782932610771,5.391052466526819,7.17941554177397,7.318271170280555,5.677860868375486,7.266127652386315,3.222554248077395,4.612392046297261,5.75818738384387,5.337733450099458,4.271765165378355,5.128733198070428,6.227544734070504,3.25854494883635,6.718202557926155,5.616974536868563,5.890287374682629,4.722536874776743,3.148054834053402,6.591132893834105,6.182146112011273,6.148621390319189,5.759738725235021,6.309468839925547,3.7777745090340757,7.081994167340213,6.2267958979888824,4.954124590164431,3.103908551005103,6.092119802264538,6.601777456077624,6.12059751735106,6.365045650519265,4.499027723599623,8.695063450057884,7.6366145424957,6.971203826632902,5.569678961991139,7.807196029320725,7.965805628897696,6.111268602964523,6.49053134508925,7.987729357545824,6.20023069834229,5.545913294012838,3.1216165979211503,4.312637673032322,6.608631585940245,8.446596016051004,3.0108421264668377,3.016688257808239,7.440618075052168,2.982915492010676,5.8565589554842585,6.879908648723443,6.093600286708627,6.654481072705151,4.69520978960688,6.719153984517423,6.687771660355139,3.979325472724696,7.416603583877672,4.939953969718645,3.1645204908558484,5.074413444943479,6.53906407736647,7.680440778953098,6.8899997016256,6.161703893544317,3.1999695932273626,6.820671978074573,6.85743611844001,6.24624906167465,5.784059357270847,7.777376101243446,5.0644528586617685,8.352584311542657,6.572325530907499,5.465283655652142,6.054629100945297,7.119778115840763,5.7686435983071025,6.291726810510438,4.160714568933589,5.484807562540125,5.068669168935303,6.683225692595247,6.655397481817474,6.464464406957971,11.44205917411134,6.334102694109786,6.635604736714912,7.526206344278311,6.143150667194297,4.393706233935553,6.536626993886497,6.497549555650236,5.465557179034648,6.535121477638597,6.490498880205513,6.178620407211877,4.284269583981269,7.870223037666486,7.63700355363933,6.714008867107935,5.473731278820333,6.647976062143483,5.034297640135158,5.962658342213386,6.24873592009242,6.804795898645834,4.650022618393232,5.3741838996144065,5.147778019541968,3.272803820203256,5.838740327030141,2.490751263177243,6.096764910629699,5.99661146084191,6.36726425104113,3.4299453118837806,6.277320363109183,7.1871248280666435,6.925751729370793,6.885170797688215,6.3287672977009475,5.029376188822111,4.148055690357436,5.67305886378807,5.886063091603496,5.862449022340829,4.686193737300149,4.714737657927874,2.9455830020481377,7.091999517767347,5.654982189339979,6.456764402523035,5.399463760489861,6.489275226630422,7.235779434316928,5.030899774072988,4.694953790374832,6.470201827059295,6.226768600508134,4.750129518056322,5.712259860498184,3.439160763394261,6.298528472134713,5.653800398003515,3.174993808866322,4.801682568495459,5.417341808897836,4.6172387136476285,6.2798739722597805,5.716361473499177,5.949869802250646,5.991968265846502,6.489252946600324,6.945367744161178,5.7389285024802685,6.17812654693112,5.392160620695476,5.223575166616721,5.542832210372261,7.446815789535469,6.0679227247525915,6.300030007880903,6.3539844885271215,5.32538802323749,2.696146109410151,7.2359951517552865,2.923936356495235,6.216310992489511,5.383495751918338,5.2735068732719785,4.69547474682582,7.182191798286473,6.545352291644248,5.725166136324992,5.843278813469846,7.5437254949027714,5.278296848382757,5.409708862757929,7.661290963166762,7.121781978062447,6.5112521313485185,3.2620285777702343,6.040762686964449,5.065458975509928,7.907791640931755,6.008621096854735,6.803047770847293,9.07412731831989,Healthy
P1D4,8.439549286575629,7.675251820441025,7.549712138315973,5.963838204271605,3.169465561755753,4.6074703871834135,6.7959548881738545,8.871823352600739,7.0440332935929195,8.482629636957629,5.724531409810917,7.372312601859999,5.337765892799547,5.727713957611506,5.632254299509506,5.023173382869462,6.180053937569923,6.477602159345356,8.314940898278627,7.643243716264067,5.41845971304996,7.755559010689236,3.222554248077395,2.7883849393427473,5.75818738384387,4.550962900166136,7.521617434817985,6.237309251512739,4.8394294428213005,3.25854494883635,7.280178002383206,5.30498898317082,7.456123607950428,2.837356403650411,3.148054834053402,8.456111456692618,6.819525401327313,4.261740783780303,6.1825311637794265,6.468312854997684,7.587534515864034,6.498012865294438,7.293999511810096,6.288155857676474,3.103908551005103,4.317823371389531,6.136399829510378,6.857030920382378,7.150634237490912,4.499027723599623,6.621319384132073,7.244925040731244,4.080078231755189,6.007687136813537,8.659810820290573,7.215934178356539,6.7099709982122295,3.5183795315701496,8.03635278530099,7.386098311140701,7.676112613315192,5.007592864536344,5.491091143048494,7.4650642301531995,8.238616589560852,3.0108421264668377,3.016688257808239,6.315203404144688,4.658247989980172,6.068148480176646,6.744563628456559,6.59972525773888,7.992483241201521,4.69520978960688,7.086799997573337,7.208084723377862,6.275187932239852,6.707873465844633,6.081345172503715,6.940880510978008,5.46561984915571,5.53354174751983,7.082236325488633,6.207972171991122,7.130579087930304,2.1291324469397264,6.560357300549256,6.85743611844001,5.576867936714374,7.080134082604948,7.169481087090698,5.778262158743564,8.124758331360516,5.627991177076753,5.465283655652142,7.308083180135723,7.799492280860823,8.30103260136558,4.734211910808381,6.847306156356728,6.737975458596109,6.009520511349574,3.7495080093243476,6.522060685893438,6.464464406957971,11.763025880717016,6.9486182655501665,6.764923393173673,8.735315501579313,6.368609510901683,7.227899324797017,6.2384932254865415,7.632415911611133,5.465557179034648,5.713849072997395,7.169083284370499,6.337411418342459,5.846301509988785,8.073167131178858,7.932989449641013,7.119474530356575,6.558561004057525,5.803866112483794,6.895127231687397,3.946424877432116,3.482129891195566,6.062914885936074,5.720006593368469,6.89886646770619,5.708080776940921,3.272803820203256,5.838740327030141,2.490751263177243,4.807592952082426,5.558058758155541,7.7432373574853575,3.4299453118837806,6.871454829679937,6.361883814916064,7.1363106875199485,5.450718608322466,6.48231826372073,6.473248912338228,5.652721707428656,4.986494862036485,7.173767959976338,4.124840297671751,6.6521098753848715,7.752632049668845,5.211771921180576,7.2730222939234,3.0273688725641406,6.456764402523035,6.5504629948666935,6.998705773355162,6.0486987188386205,6.058264559063186,6.728789510779892,6.0786142326387385,6.716148766259604,3.2819350175711253,6.5696152746053045,3.439160763394261,5.848694876346647,6.753679297435532,5.669122250297377,4.801682568495459,7.100165722158316,3.743478883623423,7.559291502172519,4.5204123518997905,7.151805850541958,5.991968265846502,7.841643808151481,6.64372623750511,7.228524800605838,6.7434701594329045,2.8713411038537937,7.7349868481690045,3.0332239172667874,8.293429439704534,3.481885150287452,5.824820076812067,5.671491466196841,4.360214234637365,3.7874259076497516,6.921781866534303,2.923936356495235,6.216310992489511,5.383495751918338,4.8626066569598585,6.18812174695741,8.329579482970697,6.249365024449389,7.515211634324565,6.3772354810128,6.404127397338705,6.807227986586799,2.808315337513943,6.584876888524466,6.403229211978973,2.9394555467529915,5.743379077330959,5.551485632499085,4.338723837879139,7.093889127973744,6.206812161985383,6.423511378425653,9.15270170614525,Invasive
P1D5,7.430898522989436,7.1569136900062205,8.187696265812937,7.198917870367774,6.590896361431819,5.952321822428505,6.7959548881738545,7.815414607199699,7.446188370915069,8.323252616116807,4.204206387864586,6.791033970057313,6.44452653268344,3.002517455315682,4.3728729316822665,3.1288954790260037,6.733564296367952,6.477602159345356,7.752264288376887,7.902729282829812,4.691673702087298,8.396737691362024,5.088113670912503,2.7883849393427473,5.75818738384387,6.243038932191649,4.8321613410842605,7.200735419212563,6.6782353026517765,3.25854494883635,7.688031598034797,5.871885295043693,6.713681384316779,4.722536874776743,3.148054834053402,6.93951986297577,5.707660506652892,6.413377147423876,7.106366930611443,6.468312854997684,6.096101910628379,7.338614984897079,6.3991787193054215,6.44835321299151,3.103908551005103,6.092119802264538,5.697382024796148,6.12059751735106,6.365045650519265,6.711455431686922,7.586062298454115,5.997362211457853,5.495351501527583,5.807018996711447,8.466695505572073,7.512619916524441,6.111268602964523,4.577081368721795,7.517911469873479,5.750540524495307,4.4808136343616605,4.311535139058291,6.6170429130889605,5.683757739314871,7.887148765690979,6.118506122940228,5.8918049757010476,7.133061789516354,2.982915492010676,5.8565589554842585,6.249213156098907,5.881376137265202,7.792162675716524,3.7837964875560117,4.738426936275438,6.921735781492851,5.656275552900867,7.272371829707803,7.426458946183345,7.049989247335521,5.76906311063114,5.209835859505599,5.919710789664837,7.172357833542625,5.946233393091996,3.1999695932273626,7.139271394532267,7.430989596789891,6.24624906167465,6.164204486396629,7.715530891912483,6.435028276219088,7.969682606088416,5.868151520303132,7.280820555456144,6.2318469647720836,7.388048919157351,7.946637089907933,3.176697011106324,5.317766586753919,7.662701080040749,6.009520511349574,6.384703494502247,6.655397481817474,5.916722692134237,11.648762126691329,6.613202119078135,7.8234572947384855,7.961859167483203,4.712544784008451,3.3841462853188,5.85413194838027,8.043930900455159,6.51432496319072,7.048917098486797,5.489743062056309,6.337411418342459,6.157111259127079,8.207770490924448,7.498300910787998,6.932398739571898,5.473731278820333,5.1338583523587245,5.034297640135158,3.946424877432116,6.672424682088348,7.200764827866802,5.95796292035441,5.936898870745344,6.105621909890833,6.106972325584444,6.625535004318765,2.490751263177243,6.639449316597755,4.8922565506580415,5.980382422144497,6.323417556574013,6.985831288854527,7.1871248280666435,7.1363106875199485,6.647114516132577,7.148269583109013,7.144611496060099,5.9521169115319115,6.60466816439369,6.455881573340482,5.395754916061378,4.686193737300149,7.670495119693259,5.211771921180576,5.943354184982817,4.159020331780971,6.061082731454955,4.528766451893128,8.061629005754936,7.731956794859377,5.361637362059247,5.938026475808083,5.526702516512737,7.07612882489366,7.285456272817811,5.712259860498184,3.439160763394261,6.902792572786025,5.263612148870401,6.397481766511772,5.573491401220739,6.299838118406072,6.513232014073138,6.082367717196314,3.6157117662742992,7.151805850541958,4.874855181625282,7.415908806512357,6.5261057967762905,4.9425759709544375,6.17812654693112,2.8713411038537937,6.071121801987152,3.0332239172667874,8.198464896917546,4.673648724026749,6.48862043816969,6.531330985988019,7.165868843846914,2.696146109410151,7.138331297063775,2.923936356495235,5.860424334206565,5.383495751918338,6.2635384174724145,5.846669415381857,7.083951582736455,5.6259318623759675,6.159634189617146,7.1349320504410425,7.259519134425133,6.325917797990275,2.808315337513943,7.30929871088181,6.689747961962878,4.6436356147986135,5.3993475628192495,5.551485632499085,3.096361914277452,8.0140491611432,6.381629070820441,5.888584877539797,9.298877127094965,Invasive
P1D6,5.181192465313584,5.670062098553821,7.7971958854558565,6.339308611071502,4.880180961593785,5.952321822428505,4.824977207011418,7.4902365432695035,3.570345074625724,7.385326946038601,3.054124906257319,5.535953669289867,6.101531646201087,4.673464040432613,4.3728729316822665,5.023173382869462,6.484672669691371,5.690038189695645,6.158016344670436,5.698334049397264,4.114791191116249,7.755559010689236,3.222554248077395,3.939205293846146,4.561146019448708,6.405314564009485,4.271765165378355,5.76332579167506,4.8394294428213005,3.25854494883635,6.417231181351603,4.902769648871521,4.397897761543986,2.837356403650411,3.148054834053402,7.454778790220441,6.536544085037507,3.071251667677963,5.986286529455141,5.374679881715274,6.4683288992206265,7.2584859193133795,3.714716341791399,4.40264926411706,6.5826861563995145,5.299532281587998,3.5974408640159186,6.3030420745018265,6.9820497074467,3.546186973294379,2.937118933103522,5.997362211457853,3.0094653328796364,3.474567134655344,8.147171234562771,7.865474615642084,3.5337035328395014,5.196382242900103,5.733019173404241,5.994210591880466,3.415713974710484,3.1216165979211503,5.491091143048494,6.310888710484992,7.260781874496015,3.0108421264668377,5.5992457539008225,7.217030360264889,4.658247989980172,5.606301664459405,6.596309932634757,4.534748470080334,7.344038533199022,3.7837964875560117,3.0636177513059284,7.368700315165299,6.436012935748593,6.820705399989251,6.419889728064968,3.1645204908558484,4.523038986240966,6.386221572701707,5.355389707305507,6.99128297546064,4.977358198706009,5.341643885802635,7.399586072057584,6.85743611844001,5.259065962193361,4.868129761062528,6.703362220918047,3.5292916757633086,7.969682606088416,3.9163989569521673,5.04836726278047,6.2318469647720836,6.319977240409637,7.894823781404872,6.441097589146368,5.99459862856256,4.827639298722138,5.068669168935303,5.249786573095284,5.495804919459765,5.670424995561508,10.731378663388517,5.9845662943982525,5.69512951882929,7.729094558267949,4.027944012302212,5.403266182552306,5.312405154470969,6.497549555650236,5.741419189997766,7.1524628849566305,7.169083284370499,4.856300363716331,6.419897157674191,7.6318185848657265,6.462759035989377,5.015455696313378,3.2593235300924093,6.279244183585629,6.7783314416697475,5.714563716891093,5.326533910460135,6.246709037946637,2.9541381416849175,4.974931273784499,4.189934129193102,4.369209862685693,4.771126474338967,4.856642843573571,4.807592952082426,4.363779607682101,6.36726425104113,3.4299453118837806,3.719421379998348,3.9320402498619695,5.5198096730838095,5.980132231341646,4.521488030771989,3.5855034653059947,5.286291592060871,4.441538355859135,4.911951963053375,5.086250092429097,6.914398079100501,6.071531871636632,2.9455830020481377,5.696188677941784,4.159020331780971,6.618764724527113,3.6580691432963954,7.286360674078772,6.946690614214333,5.361637362059247,5.938026475808083,5.135114922092179,6.571587597911472,4.208262611957219,5.978197118281612,3.439160763394261,4.623695278028398,5.263612148870401,3.174993808866322,3.141784104742957,5.417341808897836,6.766191266704309,6.082367717196314,4.5204123518997905,3.5995455863463395,5.698129089489217,6.104656015810345,5.706742136252286,3.2298923534094017,3.2787426797354584,2.8713411038537937,6.755660156916699,4.114053379053896,8.043433250377044,2.2901215765481546,3.551762165385087,4.98899844386656,6.601278370836871,2.696146109410151,7.033926831995716,3.9694964857704864,4.086385217040947,5.067406388643301,6.07281371347449,5.086338554618628,7.182191798286473,4.410524165912827,6.159634189617146,5.843278813469846,6.545835111727548,5.615555464853995,2.808315337513943,7.044233943746979,4.623212155162901,6.165109277873235,4.330688070294742,2.5041396927854915,3.096361914277452,7.907791640931755,4.149234909065271,5.648049673741609,8.571226417791415,NonInvasive
P1D7,6.742695557194855,7.326308316492661,7.739425356076845,6.496720009793398,6.590896361431819,6.807829963651924,5.261383248650279,6.952348828272299,6.922398786642416,7.753291527681725,5.724531409810917,7.372312601859999,4.945136307389056,6.649622952750098,5.32555815919046,5.023173382869462,5.538440461446144,6.477602159345356,6.880364673709709,6.421968456788589,3.128604024828062,6.632258728743228,4.39959119499966,3.939205293846146,6.197754402471606,3.9264679820506485,5.2297687553777745,6.615777734893525,6.3942367779123295,3.25854494883635,7.456832208404618,6.841000941215865,7.382676987821274,5.911953324862203,4.264742037807723,5.452113457276084,4.415527857126074,4.261740783780303,5.986286529455141,3.5051019652947275,5.199250447232862,7.081994167340213,7.372263080732434,5.896877886944138,4.697734549239632,5.299532281587998,4.501836295297394,6.12059751735106,5.807661677706047,6.404709224210109,5.261590615778818,5.997362211457853,7.473840826767432,6.334839757615875,7.603751375211704,7.040200522912414,5.665575319231602,6.49053134508925,8.256025456615033,5.067829624292791,5.888798798309519,6.197511405673485,5.20410330915422,7.057590162840338,8.728251483711981,3.0108421264668377,5.2411822046958285,6.468446350964129,5.715265110074321,5.8565589554842585,5.171032090052792,5.346613990141831,7.845211322895288,6.139765696015951,6.851800828979492,5.142773668942837,5.377975234911405,7.020600171872822,6.081345172503715,6.554603130427953,4.523038986240966,4.204313529658959,7.197949087716992,6.525976757269374,7.026991598952877,4.615539301953997,5.570697120162802,7.430989596789891,5.576867936714374,4.868129761062528,7.068020924048481,4.497870542581902,6.678742814094633,4.9962934146101965,4.460756610274091,5.850046091291155,8.471173237100313,7.030941126807528,5.458415097293475,4.837546610742229,5.189305092564551,5.443828187553428,2.614591087917385,6.204014969932031,7.154537356620622,11.310833481192264,4.806116471087689,7.765711604117179,8.208496496273682,6.143150667194297,4.393706233935553,6.780220019395841,5.210713234585986,8.125287759722156,7.33903678066434,6.490498880205513,6.479454818067309,6.157111259127079,8.073167131178858,7.0750817047197785,7.029280121549759,5.724585483885049,4.65848028125689,6.350869466042234,7.730797181672363,4.4043319008278505,4.896684318805507,4.024122116660155,5.3741838996144065,5.147778019541968,5.010566283102007,6.076169556782466,4.365675981027289,4.807592952082426,6.699131153130578,6.36726425104113,7.354093165830255,5.835027592131933,4.58707089250192,4.1715770774074015,6.885170797688215,6.857362597443078,7.522703295817127,4.813881009828478,7.14962467057104,6.290355738416631,3.1634305029144065,5.883838712771319,5.824687449849332,5.87458968980172,5.696188677941784,5.2906717909978,7.717042614794774,6.270161069086594,5.365846386012414,7.542027822556731,2.9761702040925897,5.444387265437217,5.83044145208453,6.966305260849866,7.144651612927612,4.375742945812307,3.439160763394261,5.165766235734847,5.956453917044852,6.890986052651854,5.573491401220739,6.816065366493202,4.6172387136476285,5.8543634787190015,5.716361473499177,4.508775107180243,4.221385918290913,7.901070561119596,7.523179004599365,4.9425759709544375,3.2787426797354584,5.6777259942687035,5.56152947419389,6.459372250481181,8.920386938515485,5.865412297766046,5.509667680574822,6.3539844885271215,6.966607868281859,3.7874259076497516,6.187080111112559,2.923936356495235,4.086385217040947,5.383495751918338,4.8626066569598585,5.637230150788019,6.466754613911446,5.6259318623759675,6.743257667148603,5.309322145926892,7.259519134425133,5.278296848382757,3.9286745471604334,6.441037097475705,6.689747961962878,2.9394555467529915,4.330688070294742,4.372611301106099,6.307820899111617,7.907791640931755,6.927416577529824,4.439195483346447,7.762913613356639,AfterTreatment
