UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
7	0
0	0
0	0
0	0
0	0
0	11
10	0
0	3
0	1
0	5
0	0
0	0
2	0
0	0
0	0
0	13
0	5
0	0
0	0
0	0
0	1
0	6
3	0
0	0
0	0
1	0
0	0
0	0
0	0
0	5
8	0
9	0
0	0
0	0
0	0
13	0
0	0
0	15
0	0
0	0
0	0
0	0
3	0
0	0
0	17
0	0
6	0
0	0
0	0
0	0
0	0
7	0
0	0
14	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	5
2	0
4	0
0	0
0	0
0	0
11	0
0	0
0	0
10	0
1	0
0	0
9	0
0	0
0	0
0	0
0	0
10	0
0	0
2	0
14	0
0	0
0	0
0	0
2	0
0	0
7	0
7	0
2	0
2	0
9	0
14	0
0	0
0	0
0	0
0	0
1	0
5	3
0	3
18	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	11
0	0
0	17
6	0
8	0
4	0
38	0
3	0
7	0
20	0
0	0
0	0
7	0
0	1
0	6
0	0
0	13
0	15
0	3
3	0
0	0
0	0
1	0
13	0
0	0
0	0
13	18
39	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	9
0	12
0	0
11	65
0	4
0	4
4	7
0	1
3	0
0	0
2	0
51	59
0	9
1	0
0	3
0	0
2	0
6	0
2	12
0	12
0	8
0	12
21	48
7	30
0	1
2	0
0	0
0	13
5	0
0	0
0	12
0	0
0	0
0	0
25	0
0	0
4	0
0	4
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	1
0	0
6	0
0	1
0	0
6	0
8	0
14	0
2	0
0	1
0	0
0	0
0	14
0	0
0	8
0	2
0	3
0	0
6	0
0	0
0	7
0	0
0	14
0	0
9	0
0	0
0	0
0	0
0	0
0	4
0	6
0	0
0	0
0	0
0	0
12	0
0	6
8	0
0	0
0	0
0	6
0	0
0	0
8	0
3	0
0	0
7	0
5	0
5	0
0	0
5	0
4	0
0	0
0	0
0	1
0	11
3	0
0	0
0	5
0	0
2	11
0	0
0	2
0	11
0	2
0	2
0	11
0	8
0	0
0	0
0	1
0	4
0	1
0	0
0	8
0	0
0	6
0	0
0	0
0	1
0	0
0	12
0	29
0	0
0	0
0	0
0	7
