UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
3	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
16	0
0	0
8	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	16
6	0
1	0
0	0
0	0
0	0
0	21
0	0
0	0
0	0
0	0
10	0
0	0
0	0
27	0
15	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
4	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
26	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	21
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	8
15	0
0	0
4	0
0	0
0	0
0	0
0	0
15	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
5	0
0	13
0	0
0	0
0	11
1	0
0	0
0	0
0	11
16	0
56	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	19
0	0
0	13
0	11
57	102
0	22
0	9
0	0
0	10
23	0
5	3
0	11
23	65
0	0
12	3
0	0
0	0
0	0
19	0
0	8
0	8
0	11
0	2
17	94
59	73
0	11
4	0
3	22
0	0
0	0
0	0
0	20
0	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
23	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
12	0
5	0
0	0
0	0
0	0
1	0
6	0
0	0
0	0
0	0
0	0
16	0
36	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	33
0	7
0	0
0	0
0	0
0	0
0	16
27	0
0	3
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	0
0	0
0	0
