UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
2	0
0	0
0	0
0	0
4	0
6	0
0	0
0	0
11	0
0	0
0	0
4	7
0	0
0	0
0	0
0	0
0	3
7	0
0	0
0	2
7	2
0	0
0	4
5	0
0	1
0	0
0	0
3	0
7	0
0	2
0	0
0	1
0	0
9	0
0	0
2	0
11	0
0	0
2	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	3
0	0
0	0
9	0
3	0
1	0
0	0
5	0
0	0
2	0
6	0
0	0
0	0
4	0
0	0
4	0
0	0
6	0
2	0
0	0
0	0
0	0
5	0
1	0
0	0
0	0
0	0
13	0
0	0
2	0
0	0
19	0
9	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
8	0
0	0
0	0
10	0
0	1
0	4
0	0
0	0
0	0
3	0
0	4
0	0
0	0
0	0
10	0
0	0
13	0
15	0
6	0
9	0
8	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	4
0	6
0	0
3	0
3	4
1	6
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	33
13	1
2	5
8	21
0	3
0	3
0	1
0	7
5	0
0	5
0	5
5	36
0	33
3	5
0	5
2	0
1	0
0	0
0	8
0	8
4	0
0	1
15	13
21	9
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	0
0	0
7	0
0	3
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	4
0	0
0	0
0	25
0	4
0	0
0	0
0	2
0	0
6	0
0	0
0	4
0	13
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	2
0	3
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
5	0
0	0
3	0
11	0
0	0
5	0
3	0
0	0
14	0
0	0
0	0
0	0
0	7
0	0
15	0
0	0
0	0
0	0
0	0
0	10
0	0
8	0
0	0
0	3
0	4
0	0
0	0
0	0
0	2
0	0
0	4
0	0
0	3
0	0
0	0
0	0
0	4
0	0
0	0
0	6
0	0
0	0
0	0
0	4
